bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_quarter,date_day,price,id,Predicted
3,1.75,1460,9998,1.0,0,0,3,7,960,500,1958,0,98028,47.7434,-122.242,1460,9998,2015,4,2,23,446000.0,8568700015,372180.72
3,2.25,1650,4859,2.0,0,0,3,7,1650,0,1988,0,98011,47.7729,-122.172,1890,5018,2014,8,3,21,370000.0,5651010300,514454.06
3,2.0,1260,4125,1.0,0,0,3,6,1260,0,1998,0,98188,47.4401,-122.279,1300,9091,2014,10,4,17,216000.0,3423049311,657766.8
4,2.5,2550,7312,2.0,0,0,3,9,2550,0,1988,0,98008,47.6441,-122.113,2330,7480,2014,9,3,11,699000.0,9328510100,331942.16
3,2.5,1553,1991,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431,2014,9,3,2,412000.0,6300500475,664706.0
2,1.0,790,6426,1.0,0,0,3,6,790,0,1944,0,98178,47.4933,-122.245,1380,6946,2014,9,3,4,100000.0,7813200115,364333.28
4,2.0,1520,7983,1.0,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783,2014,5,2,6,425000.0,9477001280,350417.94
2,1.0,1657,5031,2.0,0,0,3,7,1657,0,1910,0,98116,47.5699,-122.389,2050,6201,2014,11,4,4,546000.0,7905200147,667633.94
3,1.75,1680,8460,1.0,0,0,3,7,1180,500,1976,0,98133,47.7554,-122.353,1890,9529,2015,4,2,20,419600.0,6190701110,595881.1
4,2.25,2270,5102,1.0,0,0,5,8,1340,930,1954,0,98199,47.6528,-122.408,1800,5102,2014,6,2,23,735000.0,871001500,271198.03
2,2.0,1240,2500,2.0,0,0,3,7,1240,0,1985,0,98117,47.6793,-122.395,1660,5000,2014,7,3,7,445000.0,3693900245,187751.44
4,2.75,2520,12500,2.0,0,0,3,8,1720,800,1979,0,98074,47.6225,-122.064,2520,13000,2014,12,4,8,508500.0,3575302345,713474.94
5,1.0,1340,11198,1.5,0,0,3,8,1340,0,1934,0,98155,47.736,-122.295,1390,8020,2014,12,4,10,345950.0,1568100076,695295.75
3,1.0,1640,9750,1.0,0,0,3,7,1640,0,1968,0,98042,47.3256,-122.141,1200,9750,2015,1,1,13,207500.0,6600400090,293392.5
3,1.0,1210,3720,2.0,0,0,4,8,1210,0,1930,0,98112,47.6317,-122.301,1560,6000,2014,11,4,10,640000.0,3204300090,304144.0
3,1.0,1810,13068,1.0,0,0,4,7,1360,450,1941,0,98070,47.4482,-122.462,1400,13068,2015,3,1,23,329500.0,3023039066,654038.6
4,2.75,2200,9676,1.0,0,0,3,8,1500,700,1979,0,98028,47.7713,-122.259,2120,9585,2014,10,4,21,460000.0,3824100246,215583.19
3,1.5,1090,10454,1.0,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.082,1230,12196,2014,12,4,18,200000.0,621069113,354514.53
2,1.0,1520,3360,1.0,0,0,4,7,830,690,1927,0,98117,47.6815,-122.382,1470,3774,2014,12,4,15,535000.0,7518504291,671305.0
3,2.0,1510,3750,1.5,0,0,4,7,1510,0,1928,0,98116,47.5737,-122.383,1500,5000,2014,7,3,30,479200.0,2313900165,456559.22
5,2.5,3001,5710,2.0,0,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980,2014,5,2,13,373000.0,2122059206,540707.3
4,1.5,2020,6000,1.0,0,0,4,7,1010,1010,1953,0,98178,47.5019,-122.235,1710,6000,2015,3,1,19,355000.0,9282801720,646469.06
3,2.0,1380,4500,1.0,0,0,3,7,1380,0,2008,0,98038,47.3661,-122.021,1620,4000,2014,6,2,2,275000.0,9542840590,382636.8
3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288,2014,6,2,20,380000.0,2493200015,227129.75
2,1.75,1090,4590,1.0,0,0,4,7,790,300,1915,0,98105,47.6677,-122.324,1390,4080,2015,2,1,9,417000.0,9550202870,492582.88
3,2.0,1760,5000,1.0,0,0,5,7,960,800,1920,0,98199,47.6408,-122.403,1380,5000,2014,6,2,2,629000.0,1370803820,668664.2
2,1.0,930,6600,1.0,0,0,3,6,930,0,1957,0,98168,47.4868,-122.33,1250,6600,2014,10,4,9,226950.0,1446401220,396084.22
3,2.25,2180,11100,1.0,0,0,5,8,1700,480,1979,0,98056,47.5162,-122.176,2350,11397,2015,2,1,3,415000.0,6625910100,348532.12
3,2.5,1910,3075,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485,2015,4,2,22,595000.0,3629870110,643269.7
3,1.75,1100,5525,1.0,0,0,5,6,1100,0,1968,0,98042,47.3625,-122.084,1050,5200,2014,10,4,28,209950.0,8651400750,488495.44
2,1.0,700,3180,1.0,0,0,3,6,480,220,1951,0,98178,47.4976,-122.262,1760,6360,2014,10,4,21,119900.0,3352402250,523160.12
3,1.0,1080,10200,1.0,0,0,4,7,1080,0,1962,0,98023,47.3215,-122.351,1230,10400,2014,8,3,26,207000.0,4168000110,467423.34
3,1.5,1460,8710,1.0,0,0,3,7,1460,0,1955,0,98166,47.4561,-122.357,1400,8645,2014,6,2,24,324950.0,2523039278,325935.56
4,1.0,1400,6739,1.0,0,0,3,7,1000,400,1954,0,98108,47.5402,-122.298,1500,6380,2014,12,4,4,325088.0,4410600100,398897.38
2,1.0,1220,2500,1.0,0,0,3,6,770,450,1910,0,98126,47.5727,-122.372,1540,3000,2014,5,2,12,255000.0,7987400356,534933.1
4,3.0,2820,2850,1.5,0,0,5,7,1860,960,1928,0,98117,47.6813,-122.367,1570,4500,2014,11,4,7,697000.0,461005360,421543.47
2,1.0,840,5000,1.0,0,0,4,7,840,0,1908,0,98117,47.6803,-122.371,1240,5000,2014,11,4,4,457500.0,461004195,261029.75
3,2.0,1610,5100,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100,2014,5,2,19,690000.0,9547204350,596877.3
2,1.0,850,3276,1.0,0,0,3,6,850,0,1910,0,98103,47.6742,-122.35,1460,4100,2014,10,4,13,389000.0,9523103001,548499.8
3,1.0,1800,7200,1.0,0,0,3,7,1020,780,1964,0,98118,47.5616,-122.275,1740,5475,2014,12,4,10,500000.0,5249802460,448233.0
4,2.25,2060,8540,1.0,0,0,4,7,1540,520,1967,0,98034,47.734,-122.19,1560,7700,2014,7,3,28,425000.0,9477000300,445260.06
2,1.0,1120,9912,1.0,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750,2014,5,2,19,256500.0,2817100900,273833.56
4,2.5,3010,11393,2.0,0,0,3,8,3010,0,2005,0,98028,47.7389,-122.221,2810,11282,2015,1,1,23,695000.0,3578700017,293260.0
4,1.5,1580,5000,1.5,0,0,3,7,1390,190,1945,0,98107,47.6735,-122.393,1580,5000,2014,7,3,30,535000.0,7550800195,408647.75
4,2.5,2630,5379,2.0,0,0,3,8,2630,0,2004,0,98059,47.4977,-122.163,2630,5379,2015,4,2,10,454200.0,3449900090,331013.53
2,1.0,790,5800,1.0,0,0,3,6,790,0,1943,0,98117,47.6973,-122.36,1460,5800,2015,1,1,23,418500.0,9232900165,292324.4
3,1.75,2130,5489,1.0,0,0,3,8,1370,760,1999,0,98070,47.4489,-122.456,1750,7200,2014,10,4,19,338500.0,2617370090,181981.38
3,2.5,1600,9830,2.0,0,0,4,8,1600,0,1993,0,98001,47.339,-122.266,1890,8910,2014,7,3,11,299950.0,6648760100,569432.25
4,1.75,1950,12500,1.0,0,0,3,7,1330,620,1963,0,98168,47.4999,-122.327,1760,11520,2014,7,3,31,325000.0,798000337,296298.62
4,3.0,2010,8171,2.0,0,0,3,8,2010,0,1973,0,98011,47.7688,-122.218,2090,8203,2014,8,3,26,434000.0,1737300110,309248.7
3,2.25,2170,5001,2.0,0,0,3,8,2170,0,2014,0,98103,47.6937,-122.338,1700,6991,2014,9,3,16,802000.0,1997200165,262634.28
3,1.0,1550,6840,1.5,0,0,3,7,1550,0,1918,0,98103,47.6572,-122.335,2370,4560,2014,10,4,24,525000.0,4083301645,658303.3
2,1.5,1190,1236,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.357,1390,1756,2015,2,1,18,277500.0,2426039313,553447.5
3,1.0,1510,4350,1.5,0,0,5,6,1510,0,1913,0,98022,47.2052,-121.987,1210,5500,2014,9,3,19,195000.0,8005100025,356753.9
3,2.0,1200,6074,1.0,0,0,3,7,1200,0,1968,0,98002,47.325,-122.205,1430,6338,2014,8,3,21,222000.0,2891000750,702226.44
4,2.0,1650,6000,1.0,0,0,5,7,1000,650,1959,0,98144,47.5834,-122.307,1540,6000,2014,5,2,9,445000.0,5393601050,245019.02
4,1.5,1710,4600,1.5,0,0,3,7,1710,0,1924,0,98115,47.6847,-122.318,1740,4455,2014,12,4,9,495800.0,2979801095,486468.3
3,1.0,1740,4400,1.5,0,0,3,7,1740,0,1924,0,98122,47.6059,-122.3,1720,4400,2015,4,2,3,548500.0,6840701095,328722.84
3,1.75,1840,10723,1.0,0,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820,2014,5,2,7,310000.0,2221000100,495178.1
3,1.5,1820,8585,1.0,0,0,4,7,1820,0,1962,0,98055,47.4479,-122.213,1740,10088,2014,7,3,11,205000.0,5070000100,570273.9
2,2.0,1030,2271,3.0,0,0,3,7,1030,0,1999,0,98125,47.7263,-122.314,1439,1387,2015,5,2,1,310000.0,2026049125,532539.9
4,1.0,1410,7693,1.5,0,0,4,7,1410,0,1953,0,98133,47.7604,-122.331,1330,8395,2015,3,1,25,355000.0,1844500025,255672.75
4,2.5,2210,7214,2.0,0,0,3,8,2210,0,2003,0,98003,47.3554,-122.298,2270,7246,2014,8,3,19,335000.0,7968200090,496185.66
4,1.0,1360,11175,1.0,0,0,3,7,1360,0,1961,0,98188,47.4551,-122.272,1340,9702,2015,2,1,24,197000.0,5379802816,353744.84
3,2.25,2120,6710,1.0,0,0,5,7,1420,700,1959,0,98155,47.7461,-122.324,1880,6960,2014,10,4,29,436000.0,7300700056,166226.53
4,2.25,2770,13129,2.0,0,0,4,8,2770,0,1979,0,98074,47.6268,-122.05,2400,13129,2015,1,1,5,652427.0,7504400750,401862.66
4,2.5,2570,6466,2.0,0,0,3,9,2570,0,1999,0,98092,47.3324,-122.17,2520,6667,2014,11,4,6,355000.0,7300410300,735213.75
2,1.0,880,12000,1.0,0,0,3,7,880,0,1939,0,98133,47.7436,-122.356,1960,9395,2014,7,3,29,334550.0,1326039039,218050.52
3,2.25,1820,9670,2.0,0,0,3,8,1820,0,1984,0,98052,47.6382,-122.11,2160,11424,2014,7,3,8,557500.0,8100400110,270350.1
4,2.25,1660,7184,1.0,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294,1640,7200,2014,11,4,3,277500.0,6385900090,352525.53
4,3.0,2200,10800,1.0,0,0,3,6,2200,0,1960,0,98058,47.4476,-122.169,1430,10800,2014,7,3,7,300000.0,7229000025,602821.75
4,1.0,1640,3844,1.5,0,0,4,7,1460,180,1928,0,98133,47.7017,-122.354,1230,3844,2015,2,1,25,325000.0,6145602355,392692.78
3,1.75,1420,5170,1.0,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145,2250,7700,2014,8,3,20,461000.0,4040200490,517836.53
3,1.0,1270,3840,1.5,0,0,3,7,1270,0,1926,0,98103,47.6896,-122.357,1270,4175,2015,3,1,27,540000.0,2919201095,296331.2
3,1.0,1070,4000,1.0,0,0,4,7,1070,0,1971,0,98108,47.5529,-122.305,1090,4000,2015,3,1,16,385000.0,5248800625,413152.3
2,1.0,1060,3040,1.0,0,0,3,7,860,200,1924,0,98103,47.6725,-122.329,1470,3814,2014,7,3,8,480000.0,1257201295,564269.25
3,2.5,1300,877,2.0,0,0,3,7,1060,240,2008,0,98199,47.6591,-122.392,1320,1414,2014,8,3,20,417000.0,2770606822,224999.48
3,1.5,1330,12500,1.0,0,0,3,7,1330,0,1966,0,98027,47.5263,-122.051,2310,12500,2015,2,1,17,405000.0,5706201930,522746.12
3,2.25,1940,9100,1.0,0,0,4,8,1630,310,1966,0,98023,47.3133,-122.364,2080,9100,2014,7,3,23,299000.0,8731800300,234670.28
3,1.0,1290,5500,1.0,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000,2014,5,2,14,372220.0,9169100214,643813.1
2,1.75,1560,1750,1.0,0,0,4,6,780,780,1904,0,98109,47.6347,-122.355,1850,3600,2014,5,2,22,494400.0,809000820,369631.22
3,2.5,2100,6021,2.0,0,0,3,7,2100,0,1992,0,98023,47.2917,-122.375,2091,7547,2014,11,4,21,277950.0,7888780090,244046.2
2,2.0,1300,3608,1.0,0,0,3,7,1300,0,2004,0,98198,47.3623,-122.309,1510,3608,2015,1,1,26,230000.0,6600490300,267625.34
4,2.5,2520,7731,2.0,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.297,2000,7704,2014,10,4,2,525000.0,6042000090,499802.1
4,2.0,2030,9600,1.5,0,0,3,6,1430,600,1947,0,98188,47.4459,-122.272,1820,14600,2014,6,2,18,253779.0,5381600110,584126.5
3,1.5,1880,7400,1.0,0,0,3,8,1480,400,1968,0,98155,47.7743,-122.27,1820,8660,2014,6,2,17,405000.0,3459100300,676174.94
2,1.0,2320,11250,2.0,0,0,4,6,2320,0,1942,0,98146,47.504,-122.362,1620,11250,2015,3,1,12,360000.0,8151600590,373112.34
4,2.5,3030,13068,2.0,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172,2940,11999,2014,9,3,26,680000.0,2825059256,392083.44
3,1.5,1090,9600,1.0,0,0,4,7,1090,0,1968,0,98042,47.3639,-122.109,1240,9620,2014,6,2,23,200000.0,1274500300,286795.66
3,2.25,2220,4060,1.0,0,0,3,7,1330,890,1993,0,98118,47.5188,-122.265,1930,5625,2014,7,3,8,330000.0,7129304085,399429.72
3,2.25,1430,5999,2.0,0,0,3,7,1430,0,1987,0,98023,47.3116,-122.358,1600,5999,2014,8,3,12,221000.0,104540820,508146.38
2,1.0,1560,4920,1.0,0,0,4,6,780,780,1947,0,98125,47.7248,-122.325,1760,7510,2014,7,3,23,310000.0,1787600164,384050.0
4,2.25,2220,4200,1.5,0,0,5,8,1310,910,1932,0,98199,47.6418,-122.394,2020,4940,2015,4,2,9,862000.0,8127700215,601521.7
3,1.5,1140,8340,1.0,0,0,3,7,1140,0,1960,0,98168,47.4773,-122.28,1140,8340,2014,6,2,19,200000.0,7348200115,222520.77
4,2.5,2540,11100,1.0,0,0,5,7,2540,0,1957,0,98008,47.6317,-122.124,1560,11100,2014,9,3,30,630000.0,7752200100,451685.88
3,2.25,1440,6232,2.0,0,0,3,7,1440,0,1985,0,98029,47.5658,-122.018,1740,5999,2015,3,1,20,432250.0,3904901570,537347.25
3,2.25,1570,9500,1.0,0,0,4,7,1070,500,1977,0,98033,47.6843,-122.185,2250,9583,2015,1,1,23,478000.0,1238501116,537190.56
4,2.25,1860,9576,1.0,0,0,3,7,1400,460,1962,0,98032,47.3612,-122.284,1860,9576,2014,7,3,23,249000.0,9392500100,489431.16
5,3.0,2440,4750,1.0,0,0,3,9,1450,990,2006,0,98108,47.5485,-122.302,1420,5940,2014,6,2,5,495000.0,7857003465,193220.97
5,1.5,1930,7480,2.0,0,0,3,7,1930,0,1966,0,98058,47.4503,-122.157,1480,7705,2014,12,4,2,270000.0,2473100090,247087.53
4,2.0,1830,9610,1.0,0,0,3,7,1830,0,1963,0,98033,47.695,-122.176,1970,10754,2014,10,4,7,488250.0,6402700100,643915.5
4,3.5,1850,6519,2.0,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,1280,6664,2014,5,2,16,248000.0,104530490,302973.3
2,1.0,700,4350,1.0,0,0,3,6,700,0,1943,0,98116,47.5577,-122.391,1620,5100,2014,7,3,28,328000.0,7571200110,341505.0
5,2.5,2430,6168,2.0,0,0,3,8,2430,0,2007,0,98056,47.5237,-122.199,2150,8400,2015,2,1,13,502500.0,3342103148,340340.7
2,1.0,900,7500,1.0,0,0,4,6,900,0,1961,0,98014,47.6481,-121.916,1190,10000,2014,8,3,7,252500.0,8658303585,475661.28
3,2.5,2060,8893,2.0,0,0,3,8,2060,0,1987,0,98006,47.5615,-122.165,2650,8500,2014,8,3,21,610000.0,1115400090,532334.75
4,2.0,2180,10447,1.0,0,0,4,8,1280,900,1969,0,98155,47.7675,-122.279,2190,10987,2014,7,3,25,419000.0,4400800061,383335.72
4,2.25,2140,9377,2.0,0,0,4,8,2140,0,1986,0,98092,47.2649,-122.218,2030,7846,2014,7,3,17,322500.0,4137000590,220843.34
2,1.5,800,1196,2.0,0,0,3,8,800,0,2003,0,98103,47.6972,-122.341,1020,1087,2015,2,1,3,280000.0,4310702775,457928.94
2,1.0,1530,4370,1.0,0,0,3,7,1130,400,1946,0,98115,47.6888,-122.308,1580,4275,2014,10,4,22,458950.0,2887700805,258304.75
2,1.0,760,5280,1.0,0,0,3,6,760,0,1946,0,98168,47.483,-122.33,1710,6594,2015,4,2,22,122000.0,1446401460,755989.75
5,3.0,2450,4591,2.0,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500,2014,5,2,13,525000.0,225039175,678722.06
2,1.0,840,7425,1.0,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339,1300,11674,2014,7,3,18,218450.0,4330600301,322750.0
3,1.5,1380,4290,1.0,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900,2014,9,3,5,525000.0,2767602141,586046.3
3,1.5,1380,4290,1.0,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900,2014,9,3,5,525000.0,2767602141,435840.06
3,1.5,1380,4290,1.0,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900,2014,12,4,22,650000.0,2767602141,586046.3
3,1.5,1380,4290,1.0,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900,2014,12,4,22,650000.0,2767602141,435840.06
2,1.0,1260,5000,1.0,0,0,3,7,1040,220,1951,0,98117,47.6782,-122.397,1510,5000,2014,5,2,29,436500.0,3693900985,405606.66
3,1.75,1440,7112,1.0,0,0,3,7,1180,260,1979,0,98034,47.7304,-122.227,1570,9152,2014,8,3,7,410000.0,3574801790,230817.19
4,1.75,1540,8311,1.0,0,0,4,7,1540,0,1950,0,98125,47.7046,-122.293,1890,7996,2014,9,3,11,512500.0,2568800121,646769.3
4,1.75,1900,10297,1.0,0,0,4,8,1900,0,1966,0,98005,47.5944,-122.155,2220,9612,2014,9,3,18,566000.0,7811100100,243268.23
3,1.0,1050,5500,1.0,0,0,3,6,930,120,1920,0,98126,47.5402,-122.38,1410,5834,2014,8,3,7,435000.0,2489200165,477540.4
3,2.0,1200,10212,1.5,0,0,5,6,1200,0,1949,0,98022,47.206,-121.998,1280,10212,2015,2,1,26,251000.0,5602000025,286085.7
3,1.5,1840,10125,1.0,0,0,4,8,1220,620,1959,0,98040,47.5607,-122.217,2320,10160,2014,12,4,11,830000.0,191101015,316037.9
4,2.5,2790,7673,2.0,0,0,3,9,2790,0,1989,0,98052,47.6692,-122.136,2740,7837,2015,4,2,14,803000.0,4249000100,440195.5
4,1.0,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235,1160,7467,2014,7,3,30,200000.0,7657000165,432721.78
2,1.0,900,5160,1.0,0,0,3,6,900,0,1952,0,98106,47.525,-122.356,900,5160,2014,5,2,6,219000.0,4302200535,313724.62
3,1.5,1660,8797,1.0,0,0,4,7,1660,0,1956,0,98004,47.5892,-122.202,2350,10053,2014,6,2,3,712500.0,1561600025,345943.8
4,1.5,1770,6014,1.5,0,0,4,7,1240,530,1946,0,98116,47.5773,-122.393,1740,6014,2014,7,3,14,600000.0,2813100100,424377.4
3,2.0,1230,6802,1.5,0,0,3,7,1230,0,1940,0,98105,47.6712,-122.279,1850,6398,2015,3,1,30,554663.0,3179100755,261388.8
3,1.0,1740,10875,1.0,0,0,4,7,1020,720,1962,0,98188,47.4682,-122.283,1470,8532,2014,7,3,3,267000.0,1422700110,261218.31
3,2.0,1710,8910,1.0,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,1430,8493,2014,9,3,24,390000.0,1075100090,248223.98
4,2.75,2310,14745,1.0,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31,2060,9678,2015,4,2,7,370000.0,7523900300,535068.3
5,2.5,2400,4548,2.0,0,0,3,7,2400,0,2003,0,98042,47.371,-122.127,2200,4465,2015,4,2,2,335000.0,7237300090,314957.88
3,1.0,1560,14333,1.0,0,0,4,7,1560,0,1953,0,98166,47.432,-122.348,1640,14333,2014,6,2,6,387500.0,6117501015,462308.12
3,2.5,1770,6187,2.0,0,0,3,7,1770,0,1992,0,98031,47.4034,-122.189,1650,7200,2015,3,1,18,245000.0,6700390100,227552.06
3,1.75,1330,13102,1.0,0,0,3,7,1330,0,1968,0,98003,47.3172,-122.322,1270,11475,2014,6,2,24,225000.0,8588000315,508879.34
3,1.0,1020,10200,1.0,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348,1170,8188,2015,5,2,6,335000.0,726049202,275958.75
3,2.5,2490,4904,2.0,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050,2014,8,3,21,634000.0,3629760110,441535.62
5,2.0,1700,7314,1.0,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305,2000,7176,2014,5,2,14,337500.0,8692800025,269790.1
3,1.0,950,10080,1.0,0,0,4,7,950,0,1954,0,98006,47.572,-122.139,1060,10000,2015,4,2,6,435000.0,2201500490,468225.16
3,3.5,1360,1275,2.0,0,0,3,8,1240,120,2007,0,98144,47.5904,-122.315,1360,1275,2014,6,2,29,397000.0,7133300044,261359.36
3,2.25,1680,9090,1.0,0,0,4,7,1130,550,1959,0,98008,47.6068,-122.13,1960,9090,2014,7,3,7,480000.0,4038100110,716254.06
3,2.5,1520,7200,2.0,0,0,4,7,1520,0,1985,0,98030,47.3679,-122.182,1780,7210,2014,9,3,9,158000.0,7697870600,554291.8
3,1.75,1350,8737,1.0,0,0,3,7,1350,0,1966,0,98188,47.4378,-122.279,1600,8928,2015,4,2,24,281000.0,8732800090,286994.25
2,2.0,1070,4500,1.0,0,0,4,6,910,160,1932,0,98055,47.4896,-122.204,1280,4500,2014,10,4,17,245000.0,7225000090,232805.56
5,2.25,2540,3750,1.5,0,0,4,7,1510,1030,1925,0,98115,47.6729,-122.299,1780,3750,2014,7,3,29,660000.0,1868901295,689962.7
4,2.25,2270,8480,1.0,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174,1910,9050,2014,12,4,4,527500.0,6072100490,622321.2
3,1.75,1890,5000,1.0,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,2960,5421,2015,5,2,6,275000.0,806800090,352500.62
4,2.0,1990,4740,1.0,0,0,3,7,1080,910,1926,0,98122,47.6112,-122.303,1560,2370,2015,2,1,10,430000.0,7228500375,413475.25
3,1.0,1220,6000,1.0,0,0,4,7,1220,0,1968,0,98002,47.3245,-122.209,1420,6000,2014,8,3,25,213500.0,2891100820,618030.25
3,1.75,1480,9603,1.0,0,0,3,7,1480,0,1952,0,98004,47.5915,-122.202,2660,10766,2015,2,1,13,641000.0,3861400061,520072.6
3,2.0,2320,9420,1.0,0,0,5,7,2320,0,1952,0,98056,47.5133,-122.196,2030,9420,2014,10,4,28,436300.0,3343903647,225497.47
4,2.75,2090,13500,1.0,0,0,4,8,2090,0,1949,0,98040,47.573,-122.225,2130,13500,2015,3,1,27,830000.0,5450300195,648961.9
3,1.0,920,3532,1.0,0,0,3,6,920,0,1910,0,98118,47.5539,-122.268,1250,4000,2014,7,3,22,380000.0,1231001110,239557.75
3,0.75,850,8573,1.0,0,0,3,6,600,250,1945,0,98146,47.503,-122.356,850,8382,2015,2,1,20,132500.0,6303401050,384384.6
3,1.0,1130,9907,1.0,0,0,3,7,1130,0,1954,0,98188,47.4362,-122.286,1320,9907,2014,12,4,1,179950.0,1003400245,426090.34
3,1.0,1260,7265,1.0,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224,940,7200,2015,4,2,20,188200.0,7468900245,250105.17
4,2.0,2090,10800,1.0,0,0,4,7,2090,0,1951,0,98040,47.5759,-122.223,2090,10800,2014,7,3,2,659000.0,5021900265,756481.6
3,2.0,2020,7260,1.5,0,0,3,7,1180,840,1926,0,98108,47.5496,-122.311,1400,5950,2014,10,4,22,317000.0,8100900015,606600.5
3,2.25,1970,4564,1.0,0,0,3,8,1470,500,1959,0,98199,47.6703,-122.41,1980,5000,2014,11,4,24,625000.0,573000490,286494.3
3,1.75,1820,9545,1.0,0,0,3,7,1230,590,1976,0,98155,47.7772,-122.296,1790,9530,2014,6,2,13,350000.0,4022900837,483226.66
3,1.5,1840,5000,1.5,0,0,5,7,1340,500,1915,0,98107,47.6652,-122.362,1840,5000,2014,6,2,25,750000.0,475001295,280260.3
4,1.75,2100,10358,1.0,0,0,5,8,1280,820,1959,0,98133,47.7478,-122.338,2080,9000,2014,8,3,27,457000.0,5256500025,747539.7
4,2.0,1770,5000,2.0,0,0,4,7,1770,0,1906,0,98107,47.6748,-122.386,1550,5000,2015,3,1,4,632500.0,2767601390,415254.62
3,2.0,1110,7231,1.0,0,0,4,7,1110,0,1991,0,98031,47.4036,-122.191,1550,7245,2014,7,3,2,223000.0,6700400110,346701.06
4,2.75,2090,8400,1.0,0,0,4,8,1240,850,1976,0,98052,47.6872,-122.123,2340,9000,2014,9,3,2,610000.0,8860300300,425224.38
4,1.75,2080,8215,2.0,0,0,4,7,2080,0,1948,0,98155,47.737,-122.305,1550,8215,2014,10,4,24,385000.0,3738900165,185828.11
3,3.25,1400,1343,2.0,0,0,3,7,1160,240,2005,0,98118,47.5483,-122.277,1400,1326,2015,3,1,24,367500.0,1314300018,607281.5
3,1.0,1060,8040,1.0,0,0,4,6,1060,0,1949,0,98125,47.7121,-122.287,1300,7620,2014,8,3,4,385100.0,3992700265,373765.03
2,1.0,720,5913,1.0,0,0,3,6,720,0,1920,0,98118,47.5447,-122.27,1560,6600,2014,12,4,29,230000.0,1105000296,440511.22
3,2.75,1100,750,2.0,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363,1170,4800,2014,6,2,23,286000.0,1773100121,352873.6
3,1.0,1010,9576,1.0,0,0,4,7,1010,0,1967,0,98001,47.2956,-122.272,1540,9576,2015,3,1,26,201700.0,7585000110,273289.94
4,1.75,2420,7672,1.0,0,0,3,8,1480,940,1979,0,98027,47.5637,-122.085,2370,7699,2014,5,2,19,525000.0,5423030300,623122.4
3,1.5,1200,7236,1.0,0,0,3,7,1200,0,1975,0,98011,47.739,-122.194,1680,7800,2015,2,1,2,361000.0,1387301730,517564.84
3,1.5,1950,1963,3.0,0,0,3,8,1950,0,2002,0,98117,47.6904,-122.397,1590,2028,2014,9,3,23,530000.0,4447300008,570167.4
3,2.25,1870,7403,1.0,0,0,3,7,1870,0,1950,0,98125,47.7171,-122.32,1630,7440,2014,10,4,8,455000.0,6413600123,543738.06
4,2.25,1310,8400,1.0,0,0,4,7,1310,0,1966,0,98034,47.7317,-122.181,1600,8400,2014,11,4,20,421000.0,3288100100,297385.72
4,2.0,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269,1910,6200,2014,5,2,2,640000.0,6127600110,503988.8
3,1.0,1270,12733,1.0,0,0,3,7,1270,0,1955,0,98188,47.445,-122.276,1660,11536,2015,3,1,31,240000.0,3423049165,483417.9
2,1.0,840,7414,1.0,0,0,4,6,840,0,1928,0,98033,47.6771,-122.172,1740,9784,2014,10,4,24,360000.0,1233100601,222983.77
